pathimage	site	totarea	sk	bp	ep	datelabeled	tray	pos	organ	indpop	num
../data/field_tuebingen_harvesting/2016_07_22/P1170664.JPG	tuebingen	116054	21720	1287	99	2017-07-12_16:39:31	331	d8	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170665.JPG	tuebingen	321872	53768	2904	206	2017-07-12_16:39:32	331	d8	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170666.JPG	tuebingen	148599	22162	3307	183	2017-07-12_16:39:35	331	d4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170667.JPG	tuebingen	291708	45492	2745	355	2017-07-12_16:39:36	331	d4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170668.JPG	tuebingen	57608	10757	418	57	2017-07-12_16:39:39	331	e5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170669.JPG	tuebingen	168372	35421	961	149	2017-07-12_16:39:40	331	e5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170670.JPG	tuebingen	119416	18796	1009	94	2017-07-12_16:39:44	331	d2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170671.JPG	tuebingen	421084	66011	3272	453	2017-07-12_16:39:45	331	d2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170672.JPG	tuebingen	125270	21502	2880	118	2017-07-12_16:39:48	331	e3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170673.JPG	tuebingen	298243	63137	6444	243	2017-07-12_16:39:49	331	e3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170674.JPG	tuebingen	105842	16920	947	120	2017-07-12_16:39:51	331	c3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170675.JPG	tuebingen	222745	48298	578	172	2017-07-12_16:39:53	331	c3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170676.JPG	tuebingen	109581	19701	670	103	2017-07-12_16:40:08	331	d1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170677.JPG	tuebingen	302139	53127	2006	243	2017-07-12_16:40:14	331	c8	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170678.JPG	tuebingen	88910	17939	1750	109	2017-07-12_16:40:17	331	c7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170679.JPG	tuebingen	322900	63113	5450	206	2017-07-12_16:40:20	331	c7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170680.JPG	tuebingen	156464	23122	1674	169	2017-07-12_16:40:22	331	d5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170681.JPG	tuebingen	434380	71017	8257	415	2017-07-12_16:40:23	331	d5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170682.JPG	tuebingen	68699	19198	3967	76	2017-07-12_16:40:26	331	b8	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170683.JPG	tuebingen	324274	76217	7671	224	2017-07-12_16:40:27	331	b8	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170684.JPG	tuebingen	126443	17886	1282	114	2017-07-12_16:40:30	331	c2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170685.JPG	tuebingen	480457	84532	6704	436	2017-07-12_16:40:31	331	c2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170686.JPG	tuebingen	70275	14900	815	58	2017-07-12_16:40:33	331	c5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170687.JPG	tuebingen	138124	26569	370	89	2017-07-12_16:40:35	331	c5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170688.JPG	tuebingen	51359	10967	1861	31	2017-07-12_16:40:39	331	c1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170689.JPG	tuebingen	193076	44649	3361	173	2017-07-12_16:40:40	331	c1	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170690.JPG	tuebingen	66274	10467	1095	58	2017-07-12_16:40:43	331	c4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170691.JPG	tuebingen	134660	30031	368	118	2017-07-12_16:40:44	331	c4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170692.JPG	tuebingen	134484	24842	1922	115	2017-07-12_16:40:46	331	b5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170693.JPG	tuebingen	496877	98527	4574	613	2017-07-12_16:40:48	331	b5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170694.JPG	tuebingen	53989	13077	2151	61	2017-07-12_16:40:53	331	b2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170695.JPG	tuebingen	125391	27200	423	63	2017-07-12_16:40:54	331	b2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170696.JPG	tuebingen	106389	14226	1387	107	2017-07-12_16:40:57	331	b7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170697.JPG	tuebingen	417862	69193	3949	302	2017-07-12_16:40:58	331	b7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170698.JPG	tuebingen	92848	19286	1168	77	2017-07-12_16:41:00	331	b4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170699.JPG	tuebingen	192865	39287	1660	143	2017-07-12_16:41:02	331	b4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170700.JPG	tuebingen	160571	24818	1816	136	2017-07-12_16:41:04	331	b6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170701.JPG	tuebingen	357524	72294	4356	240	2017-07-12_16:41:06	331	b6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170702.JPG	tuebingen	64518	13826	731	38	2017-07-12_16:41:11	331	b3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170703.JPG	tuebingen	143974	31941	2866	111	2017-07-12_16:41:12	331	b3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170704.JPG	tuebingen	39532	8563	158	34	2017-07-12_16:41:15	331	a2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170705.JPG	tuebingen	228370	51905	6468	122	2017-07-12_16:41:18	331	a2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170706.JPG	tuebingen	70974	14709	2698	90	2017-07-12_16:41:21	331	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170707.JPG	tuebingen	325450	68298	5693	209	2017-07-12_16:41:22	331	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170708.JPG	tuebingen	62099	12903	1676	74	2017-07-12_16:41:26	331	a7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170709.JPG	tuebingen	315618	69306	6877	240	2017-07-12_16:41:28	331	a7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170710.JPG	tuebingen	101419	16878	1341	150	2017-07-12_16:41:31	331	a5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170711.JPG	tuebingen	617685	124121	8913	769	2017-07-12_16:41:34	331	a5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170712.JPG	tuebingen	108960	19770	1794	96	2017-07-12_16:41:36	331	a6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170713.JPG	tuebingen	363508	81846	7571	315	2017-07-12_16:41:37	331	a6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170714.JPG	tuebingen	68063	12978	625	74	2017-07-12_16:41:39	331	b1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_22/P1170715.JPG	tuebingen	217684	45983	3777	167	2017-07-12_16:41:43	331	b1	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170716.JPG	tuebingen	142838	21070	488	95	2017-07-12_16:41:46	339	b1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170717.JPG	tuebingen	404358	76659	5554	379	2017-07-12_16:41:47	339	b1	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170718.JPG	tuebingen	104371	19581	1113	79	2017-07-12_16:41:50	339	c1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170719.JPG	tuebingen	346836	71339	3794	330	2017-07-12_16:41:51	339	c1	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170720.JPG	tuebingen	107681	17807	1084	91	2017-07-12_16:41:54	339	d1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170721.JPG	tuebingen	288811	55857	2792	212	2017-07-12_16:41:55	339	d1	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170722.JPG	tuebingen	144006	21008	1448	123	2017-07-12_16:41:58	339	b2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170723.JPG	tuebingen	282602	47771	3064	296	2017-07-12_16:41:59	339	b2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170724.JPG	tuebingen	97087	18095	1137	76	2017-07-12_16:42:02	339	c2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170725.JPG	tuebingen	338504	63897	2438	298	2017-07-12_16:42:03	339	c2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170726.JPG	tuebingen	159133	22339	1994	119	2017-07-12_16:42:06	339	d2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170727.JPG	tuebingen	338464	66892	5001	418	2017-07-12_16:42:07	339	d2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170728.JPG	tuebingen	104961	17027	1082	86	2017-07-12_16:42:11	339	e2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170729.JPG	tuebingen	287457	53681	5887	228	2017-07-12_16:42:27	339	e2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170730.JPG	tuebingen	92656	17915	1420	85	2017-07-12_16:42:31	339	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170731.JPG	tuebingen	403760	77685	3754	314	2017-07-12_16:42:38	339	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170732.JPG	tuebingen	169940	30264	2043	97	2017-07-12_16:42:41	339	b3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170733.JPG	tuebingen	389082	72428	3145	435	2017-07-12_16:42:43	339	b3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170734.JPG	tuebingen	135173	22211	764	61	2017-07-12_16:42:47	339	d3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170735.JPG	tuebingen	221980	42145	525	141	2017-07-12_16:42:48	339	d3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170736.JPG	tuebingen	237014	37968	2240	151	2017-07-12_16:42:51	339	e3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170737.JPG	tuebingen	299742	51939	2537	382	2017-07-12_16:42:52	339	e3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170738.JPG	tuebingen	188470	32309	1618	101	2017-07-12_16:42:54	339	a4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170739.JPG	tuebingen	356424	64840	1080	274	2017-07-12_16:42:55	339	a4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170740.JPG	tuebingen	96305	13282	1286	105	2017-07-12_16:42:59	339	b4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170741.JPG	tuebingen	305204	50896	865	288	2017-07-12_16:43:00	339	b4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170742.JPG	tuebingen	132948	19882	1954	84	2017-07-12_16:43:03	339	c4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170743.JPG	tuebingen	367262	66366	4369	343	2017-07-12_16:43:04	339	c4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170744.JPG	tuebingen	120478	21435	568	54	2017-07-12_16:43:07	339	d4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170745.JPG	tuebingen	223209	39498	503	182	2017-07-12_16:43:08	339	d4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170746.JPG	tuebingen	160977	25079	2032	151	2017-07-12_16:43:11	339	a5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170747.JPG	tuebingen	398571	68760	3166	557	2017-07-12_16:43:12	339	a5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170748.JPG	tuebingen	172944	28274	937	47	2017-07-12_16:43:14	339	b5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170749.JPG	tuebingen	244828	42234	804	189	2017-07-12_16:43:15	339	b5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170750.JPG	tuebingen	194437	31391	3855	115	2017-07-12_16:43:18	339	c5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170751.JPG	tuebingen	248328	36763	1532	228	2017-07-12_16:43:19	339	c5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170752.JPG	tuebingen	153631	24891	771	60	2017-07-12_16:43:22	339	d5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170753.JPG	tuebingen	176032	33275	552	169	2017-07-12_16:43:23	339	d5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170754.JPG	tuebingen	106831	20312	1053	68	2017-07-12_16:43:25	339	e5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170755.JPG	tuebingen	212773	38143	1118	222	2017-07-12_16:43:29	339	e5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170756.JPG	tuebingen	119037	17127	1917	101	2017-07-12_16:43:31	339	a6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170757.JPG	tuebingen	291733	54692	3603	348	2017-07-12_16:43:39	339	a6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170758.JPG	tuebingen	100562	15881	815	55	2017-07-12_16:43:42	339	b6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170759.JPG	tuebingen	268935	51542	1163	212	2017-07-12_16:43:43	339	b6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170760.JPG	tuebingen	175776	29034	1777	95	2017-07-12_16:43:46	339	c6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170761.JPG	tuebingen	319797	61925	4090	343	2017-07-12_16:43:47	339	c6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170762.JPG	tuebingen	234295	41511	6543	113	2017-07-12_16:43:52	339	d6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170763.JPG	tuebingen	244776	39235	1690	262	2017-07-12_16:43:53	339	d6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170764.JPG	tuebingen	89754	16036	451	62	2017-07-12_16:44:03	336	e6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170765.JPG	tuebingen	343132	68069	4698	416	2017-07-12_16:44:04	336	e6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170766.JPG	tuebingen	123212	21358	2750	65	2017-07-12_16:44:07	336	a7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170767.JPG	tuebingen	351969	69662	5668	369	2017-07-12_16:44:08	336	a7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170768.JPG	tuebingen	120553	19908	2299	89	2017-07-12_16:44:11	339	b7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170769.JPG	tuebingen	349729	67039	3424	394	2017-07-12_16:44:12	339	b7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170770.JPG	tuebingen	112993	19111	1648	75	2017-07-12_16:44:16	339	c7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170771.JPG	tuebingen	311875	68776	3099	313	2017-07-12_16:44:19	339	c7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170772.JPG	tuebingen	164631	24909	3487	100	2017-07-12_16:44:22	339	d7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170773.JPG	tuebingen	196673	35844	1213	165	2017-07-12_16:44:23	339	d7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170774.JPG	tuebingen	225357	34375	2310	175	2017-07-12_16:44:28	339	e7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170775.JPG	tuebingen	216557	42292	3770	264	2017-07-12_16:44:29	339	e7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170776.JPG	tuebingen	215435	37928	7899	117	2017-07-12_16:44:32	339	c8	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170777.JPG	tuebingen	207996	35232	1933	197	2017-07-12_16:44:33	339	c8	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170778.JPG	tuebingen	149265	24766	3163	75	2017-07-12_16:44:36	339	d8	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170779.JPG	tuebingen	343727	61988	4118	439	2017-07-12_16:44:37	339	d8	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170780.JPG	tuebingen	116152	19956	1010	103	2017-07-12_16:44:42	247	b1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170781.JPG	tuebingen	571591	105855	8296	505	2017-07-12_16:44:43	247	b1	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170782.JPG	tuebingen	199188	30523	1560	124	2017-07-12_16:44:48	247	c1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170783.JPG	tuebingen	673008	119282	4517	724	2017-07-12_16:44:51	247	c1	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170784.JPG	tuebingen	151856	26110	2421	128	2017-07-13_15:54:49	247	d1	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170785.JPG	tuebingen	619758	113997	3776	607	2017-07-13_15:54:50	247	d1	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170786.JPG	tuebingen	146429	25067	3233	67	2017-07-13_15:54:54	247	a2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170787.JPG	tuebingen	67427	13745	2	2	2017-07-13_15:54:56	247	a2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170788.JPG	tuebingen	201688	29495	4223	121	2017-07-13_15:55:04	247	b2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170789.JPG	tuebingen	537509	103297	7263	608	2017-07-13_15:55:06	247	b2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170790.JPG	tuebingen	130951	22461	3270	115	2017-07-13_15:55:11	247	c2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170791.JPG	tuebingen	493527	85664	3862	468	2017-07-13_15:55:14	247	c2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170792.JPG	tuebingen	95065	15377	942	66	2017-07-13_15:55:19	247	d2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170793.JPG	tuebingen	456018	82952	2514	391	2017-07-13_15:55:21	247	d2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170794.JPG	tuebingen	128585	22704	1572	96	2017-07-13_15:55:24	247	e2	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170795.JPG	tuebingen	570879	113438	5241	521	2017-07-13_15:55:25	247	e2	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170796.JPG	tuebingen	152173	24438	1081	97	2017-07-13_15:56:43	247	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170797.JPG	tuebingen	466866	91338	10574	426	2017-07-13_15:56:45	247	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170798.JPG	tuebingen	152648	25242	810	80	2017-07-13_15:56:50	247	b3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170799.JPG	tuebingen	538324	110207	10758	527	2017-07-13_15:56:52	247	b3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170800.JPG	tuebingen	68577	12597	890	66	2017-07-13_15:56:56	247	c3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170801.JPG	tuebingen	428162	78504	4524	363	2017-07-13_15:56:57	247	c3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170802.JPG	tuebingen	80316	16265	245	19	2017-07-13_15:57:00	217	d3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170803.JPG	tuebingen	146136	27910	257	104	2017-07-13_15:57:02	217	d3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170804.JPG	tuebingen	188815	29271	3487	174	2017-07-13_15:57:07	247	e3	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170805.JPG	tuebingen	785952	138462	5826	800	2017-07-13_15:57:08	247	e3	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170806.JPG	tuebingen	160375	25715	817	89	2017-07-13_15:57:10	247	a4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170807.JPG	tuebingen	565277	108544	9040	468	2017-07-13_15:57:11	247	a4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170808.JPG	tuebingen	180003	31108	1650	79	2017-07-13_15:57:15	247	d4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170809.JPG	tuebingen	312881	61057	2973	317	2017-07-13_15:57:16	247	d4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170810.JPG	tuebingen	228616	38968	4165	143	2017-07-13_15:57:19	247	e4	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170811.JPG	tuebingen	916614	153111	5661	920	2017-07-13_15:57:20	247	e4	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170812.JPG	tuebingen	160687	26759	2833	100	2017-07-13_17:49:18	247	b5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170813.JPG	tuebingen	581665	96065	3563	792	2017-07-13_17:49:20	247	b5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170814.JPG	tuebingen	153385	26284	850	101	2017-07-13_17:49:32	247	c5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170815.JPG	tuebingen	446224	81012	3439	443	2017-07-13_17:49:33	247	c5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170816.JPG	tuebingen	216821	38278	2329	66	2017-07-13_17:49:36	247	d5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170817.JPG	tuebingen	383904	66281	2045	235	2017-07-13_17:49:38	247	d5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170818.JPG	tuebingen	196672	36022	3773	145	2017-07-13_17:49:41	247	e5	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170819.JPG	tuebingen	913020	183688	10886	1170	2017-07-13_17:49:42	247	e5	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170822.JPG	tuebingen	544311	96304	4747	690	2017-07-13_17:50:00	247	b6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170823.JPG	tuebingen	281760	46013	6768	168	2017-07-13_17:50:04	247	b6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170824.JPG	tuebingen	132500	22468	672	80	2017-07-13_17:50:06	247	b6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170825.JPG	tuebingen	208088	41682	708	128	2017-07-13_17:50:11	247	a6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170826.JPG	tuebingen	235250	40207	3668	139	2017-07-13_17:50:15	247	c6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170827.JPG	tuebingen	837615	151727	8384	1163	2017-07-13_17:50:19	247	c6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170828.JPG	tuebingen	165764	27757	963	66	2017-07-13_17:50:22	247	d6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170829.JPG	tuebingen	457921	93580	6808	389	2017-07-13_17:50:24	247	d6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170830.JPG	tuebingen	166704	31004	2801	159	2017-07-13_17:50:28	247	e6	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170831.JPG	tuebingen	790173	143900	5974	939	2017-07-13_17:50:31	247	e6	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170832.JPG	tuebingen	177141	27687	2115	139	2017-07-13_17:50:34	247	a7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170833.JPG	tuebingen	598805	105571	5771	697	2017-07-13_17:50:35	247	a7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170834.JPG	tuebingen	168053	26334	1948	125	2017-07-13_17:50:39	247	b7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170835.JPG	tuebingen	691137	122079	3757	820	2017-07-13_17:50:54	247	b7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170836.JPG	tuebingen	186361	30789	3322	133	2017-07-13_17:50:58	247	c7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170837.JPG	tuebingen	723404	120890	7771	567	2017-07-13_17:51:01	247	c7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170838.JPG	tuebingen	137375	24186	2368	96	2017-07-13_17:51:04	247	d7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170839.JPG	tuebingen	547656	106952	4776	628	2017-07-13_17:51:06	247	d7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170840.JPG	tuebingen	197817	40160	6617	99	2017-07-13_17:51:12	247	e7	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170841.JPG	tuebingen	627861	114397	7402	562	2017-07-13_17:51:16	247	e7	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170842.JPG	tuebingen	177473	32633	5545	141	2017-07-13_17:51:19	247	b8	r	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170843.JPG	tuebingen	462392	83507	3067	671	2017-07-13_17:51:20	247	b8	i	i	NA
../data/field_tuebingen_harvesting/2016_07_25/P1170845.JPG	tuebingen	59738	11748	869	69	2017-07-13_17:51:24	247	c8	r	i	NA
